
Surah 4:127,                                       They ask thy instruction concerning the women say: Allah doth instruct you about them: And (remember) what hath been rehearsed unto you in the Book concerning the orphans of women to whom ye give not the portions prescribed and yet whom ye desire to marry as also concerning the children who are weak and oppressed: that ye stand firm for justice to orphans. There is not a good deed which ye do but Allah is well-acquainted therewith,A mae gbin wyo gan eti hukunci yinzagizhio. Gan gan: Soko'otsoa kpe eganzhi ye ya ye eti hukunci yinzagizhio to nazhi mae gba ya ye dagan mini Litafio eti ekungi yinzagizhio na nazhi ye la'ala egun'azhi ya'a ye mae de shahawa yan yawojin bea yin na. To hukunci egi wawagizhi nazhia to gbogun na be kini na yeagi ya ekungizhi be adalinci-na .Yandondo na ma ye ga jin yan alhe'ri na akika Soko yi be kpikpe u yin.
Surah 4:128,                            If a wife fears cruelty or desertion on her husband´s part there is no blame on them if they arrange an amicable settlement between themselves; and such settlement is best; even though men´s souls are swayed by greed. But if ye do good and practise self-restraint Allah is well-acquainted with all that ye do,Yinzagi gabea fe gan wyun'e sundan yan eyewu ko zuma zheta dagan eba eba'ubo le'fi danboa na a wa gyara tsakaniabo be dozhi naa uga de alheri gan'o. Ama yanbotan la'shi yangban zawangi zhio. Amma ye ga'fe yecie jin bolobolo yecie sundan Soko (wuncin gye gan) akika ma Soko a fe Etsu nayi be labari etun nazhi ye'lo kpata na.
Surah 4:129 ,                    Ye are never able to be fair and just as between women even if it is your ardent desire: But turn not away (from a woman) altogether so as to leave her (as it were) hanging (in the air). If ye come to a friendly understanding and practise self-restraint Allah is Oft-forgiving Most Merciful,Ye ma'jin adalinci wo tsakani yinzagizhi boa (eba cin cin yan yangban'o) ka ye ga bavun yan jin jin acin. Ebo acin'o yega'a pan pinpan yan baeni ke ndoci lugwa ma ye cia la wyun'e lugwa ke yan na ala ban ebao na. (a ya wyun'a ama la'jin anfania). Ye ma ga jin bolobolo ye ci sundan Soko to akika Soko afe Etsu gafara Etsu yegun.
Surah 4:130 ,         But if they disagree (and must part) Allah will provide abundance for all from His all-reaching bounty: for Allah is He that careth for all and is Wise,A ma ga bea gan be dozhiy Soko ajin bagwo ya zaeni ndondo miniabo dagan mini bagwo arzikiubo. Soko ma Etsu bagwo uyio Etsu hikima uyio.
Surah 4:131,                               To Allah belong all things in the heavens and on earth. Verily we have directed the People of the Book before you and you (o Muslims) to fear Allah. But if ye deny Him lo! unto Allah belong all things in the heavens and on earth and Allah is free of all wants worthy of all praise.Soko ga ma wun mulki yan yannazhi fi samazhio nao to nazhi fi kinbo nao. Akika ma Yi jin waswinci ya za nazhiala Litafi ya shi yedzo na to yetso ma ke de ye' sundan Soko na ye ma ga beajin kafirinci to akika Soko ga wun mulki yannazhi fi samazhio to nazhi fi kinbo nao. Soko ma wyun'afe Etsu bagwo arziki Etsu na yandondo e'jin yebo ya na.
Surah 4:132,         Yea unto Allah belong all things in the heavens and on earth and enough is Allah to carry through all affairs,Soko ga ma wun mulki yan yannazhi fi samao nao to nazhi fi kinbo na. Soko maakunke na zandondo a yakpe na.
Surah 4:133,           If it were His will He could destroy you o mankind and create another race; for He hath power this to do,Uga ba'U Ugae fin ya baenio ya ye zawangizhi! Ucia be yan'U be za worozhiy. Soko ma Etsu na gboka na uyio eti jinjin acin'o.
Surah 4:134,             If any one desires a reward in this life in Allah´s (gift) is the reward (both) of this life and of the hereafter: for Allah is He that heareth and seeth (all things),Zandondo na gae kpa egagba yan izhe (be etun'yin na) Soko yibe egagba yan izhe to yan ekuy. Soko ma'afe Etsu nae wo yandondo na Etsu nae le yandondo ye na.
Surah 4:135 ,                                   O ye who believe! stand out firmly for justice as witnesses to Allah even as against yourselves or your parents or your kin and whether it be (against) rich or poor: for Allah can best protect both. Follow not the lusts (of your hearts) lest ye swerve and if ye distort (justice) or decline to do justice verily Allah is well-acquainted with all that ye do,Ya ye nazhia imani jin na! Ye'a fe zanazhia kugikini be adalinci- na ye lae fe eri jincizhi ebo Soko ka wun'ayi eti yetsobo ko ma yanmancizhi ko ma dangi yan tsonbazhi ko eti za na yi eyandeci nao ko ma talaka Soko de gan'a kpata ebo acin'o ega la ;mi tu etun yangban ma kacin'a ye ga pan ke gaskiya lugwa. Ye ma ga gangan na'pan ke gaskiya lugwa na ko ma ye ci navo ci jin gaskiya'a to akika Soko Etsu uyio na yi be labari etun nazhi ye'lo na.
Surah 4:136 ,                          O ye who believe! Believe in Allah and His Messenger and the scripture which He hath sent to His Messenger and the scripture which He sent to those before (him). Any who denieth Allah His angels His Books His Messengers and the Day of Judgment hath gone far far astray,Ya ye nazhia imani jin na! Yea imani jin (wangi) be Sokoe to be Tuci'U yin to be Litafi na ucin be ya Tuci'U na to be Litafi na u cin be shidzona. Zandondo na ga jin kafirinci be Sokoe na to Malaikauzhi to Tuciuzhi to Efo yan zobae na akika za wuncin'a gbin egbin na ma lokpa sarauyin na.
Surah 4:137   ,                Those who believe then reject faith then believe (again) and (again) reject faith and go on increasing in unbelief- Allah will not forgive them nor guide them nor guide them on the way,Akika za nazhia jin kafirinci na gancin aci kezhea imani jin aci kezhe jin kafirinci gancin kezhea be ta eti kafirinci jin'o na Soko fe Etsu na'ajin'a gafara na'a U ma'a la'ake eko gurua.
Surah 4:138,     To the Hypocrites give the glad tidings that there is for them (but) a grievous penalty;-La bushara ya munafikizhi kede' akaika azaba na tan sarauyin na ga'ajin tabbata ya'a. (Bushara= labari).
Surah 4:139 ,            Yea to those who take for friends unbelievers rather than believers: is it honour they seek among them Nay- all honour is with Allah,Za nazhie da la kafirizhi eya mancizhi ke Muminizhi lugwa na be ke' e'wa zankpe ndoci wa za dagan gwata'abo na Ngan akika zankpe kpata eba Soko bou dan'o.
Surah 4:140,                                Already has He sent you Word in the Book that when ye hear the signs of Allah held in defiance and ridicule ye are not to sit with them unless they turn to a different theme: if ye did ye would be like them. For Allah will collect the hypocrites and those who defy faith - all in Hell,Akika ma Soko cin be ya ye dan mini Litafio kede' ye gae be wo aya yan Soko zhi acie jin kafirinci bea yin acie la 'mi bea yin ye'ga fedun beayin kanga be ma sai aga bea lo dan eza ndoci najin wuncin'a na. Akika ye ga fedun bea yin kanga yega'azhe dozhin'a (eba lefio). Akika Soko ga munafikizhi to kafirizhi kpata ku yekan fi ena Jahannamao.
Surah 4:141,                                   (These are) the ones who wait and watch about you: if ye do gain a victory from Allah they say: "Were we not with you"- but if the unbelievers gain a success they say (to them): "Did we not gain an advantage over you and did we not guard you from the believers" but Allah will judge betwixt you on the Day of Judgment. And never will Allah grant to the unbelievers a way (to triumphs) over the believers,Za nazhie la 'ye tu ye yanna ga'tswan ye na harma nasara ndoci ga'ade ye dagan eba soko agan: Asa ujin be yeyin ga yi dan'a Uma'a yi kafirizhi ga-be de rabo ndocio agan: Asa yi zan ye kpea Yi ma ke' kangwa ya ye be Muminizhi yin'a To Soko ga hukunci jin tsakaniebo be dozhiy Efo Alkiyamiy Soko ma'ala kagbo ya kafirizhi ta eti Muminizhi boa.
Surah 4:142,                  The Hypocrites - they think they are over-reaching Allah but He will over-reach them: When they stand up to prayer they stand without earnestness to be seen of men but little do they hold Allah in remembrance,Akika munafikizhi ajin afe' ta Soko (eba yekpaabo) alali ma Soko ga'a wo gbata be etaazhiy kamina aga' nakin da jin swalla na e'nakin na be nakan gban'e. E'jin jin ebo zawangizhia leye amae pa Sokoa sai de'gi.
Surah 4:143,               (They are) distracted in mind even in the midst of it- being (sincerely) for neither one group nor for another whom Allah leaves straying- never wilt thou find for him the way,Ceka celozhin zhi ayio dan tacin wuncin bo' adan mini zannazhio loloa Ama dan mini zan nazhio loloa.Zandondo na Soko gaU gbin na wyoade eko (guru) ndoci la yau bea.
Surah 4:144 ,               O ye who believe! Take not for friends unbelievers rather than believers: Do ye wish to offer Allah an open proof against yourselves,Ya ye nazhia imani jin na! Ega la kafirizhi masoyizhi ke Muminizhi lugwa ma. Kashi ye' wawa gan ye'la dalili yan gbangbae lae wu Soko na Uga wan ye na.
Surah 4:145,          The Hypocrites will be in the lowest depths of the Fire: no helper wilt thou find for them,Akika munafikizhi afi mini tako yan gushe na gba gan mini enao na. wyo ma'ade taimako jinci ndondo ya'a.
Surah 4:146 ,                Except for those who repent mend (their lives) hold fast to Allah and purify their religion as in Allah´s sight: if so they will be (numbered) with the believers. And soon will Allah grant to the believers a reward of immense value,Sai de za nazhi ga tuba jin acia miniazhi yejin acia 'gwasun bawu Soko acia edzuta la'adan jin jin adinio ebo Soko to  za wuncinzhi dan mini Muminizhio Soko ma'ala egagba na wancin na ya Muminizhi.
Surah 4:147,          What can Allah gain by your punishment if ye are grateful and ye believe Nay it is Allah that recogniseth (all good) and knoweth all things,Ki-yi yan na Soko de dajin (yan anfani) be azaba jin ye yin nao ye ga'fe eza yebojinzhi yeci kezhea imani jin nao Soko ma'afe Etsu yebojin Etsu kpikpe.
Surah 4:148 ,            Allah loveth not that evil should be noised abroad in public speech except where injustice hath been done; for Allah is He who heareth and knoweth all things,Sokoe wa lilatu yan eyan dede mini eganboa sai de za na ga jin'u zwalunci na. Soko ma'afe Etsu nae wo yandondo na Etsu kpikpe.
Surah 4:149 ,            Whether ye publish a good deed or conceal it or cover evil with pardon verily Allah doth blot out (sins) and hath power (in the judgment of values),Ye ga alheri la'tu ko ma yeci'uswo ko ma yeci fa be le'fi egun na'jin ye na (egagba yandondo dan be Sokoe) Akika ma Sokoa fe Etsu nae fa na Etsu na de iko ta eti yandondo na.
Surah 4:151,       They are in truth (equally) unbelievers; and we have prepared for unbelievers a humiliating punishment,Za wuncinzhi ga yi kafirizhi yan haki kao yi ma' shiri jin ya kafirizhi yan azaba yan zunyesun.
Surah 4:152 ,               To those who believe in Allah and His messengers and make no distinction between any of the messengers we shall soon give their (due) rewards: for Allah is Oft-forgiving Most Merciful,Za nazhi-ma a imani jin be Sokoe ganni be TuciUzhi-na ama la erikpe ndoci dan tsakania boa na za wuncinzhi be le'yin aga egagba'a la'aya Soko ma'afe Etsu gafara Etsu yegun.
Surah 4:153,                                    The people of the Book ask thee to cause a book to descend to them from heaven: Indeed they asked Moses for an even greater (miracle) for they said: "Show us Allah in public" but they were dazed for their presumption with thunder and lightning. Yet they worshipped the calf even after clear signs had come to them; even so we forgave them; and gave Moses manifest proofs of authority,Jama'a nazhi'ala Litafi ya na e'gbin wyo gan gan wyo'ocin Litafi ndocio ya'a dagan samao. Akika agbin Musa gan yan yan na gbota gan acin na leani aci gan: "La Soko wu yi gbangbae yi- le'u ye'. Kabara yan sanma cia wan ebo zwalunci na'ajin na gancin acia nanko gigi la cie jin bauta ya baci na hujjazhi nazhia tula dabe ya'a ni na. yicia fa be wuncin'y Yicia dalili na'atula na la'ya Musa.Surah 4:154                  And for their covenant we raised over them (the towering height) of Mount (Sinai); and (on another occasion) we said: "Enter the gate with humility"; and (once again) we commanded them: "Transgress not in the matter of the sabbath." And we took from them a solemn covenant.Yicia pati yan Turu la'aketo ta fitiabo ebo alkawaliabo yi ma gan ya'gan: "Yea gandan eko be ekpyade" Yi ci ke gan 'a gan; "Ega kara gwo iyaka gan dan Asibio ma" Yi ma gwo alkawali na lekpan na dagan eba'abo.
Surah 4:155 ,                    (They have incurred divine displeasure): In that they broke their covenant; that they rejected the signs of Allah; that they slew the Messengers in defiance of right; that they said "Our hearts are the wrappings (which preserve Allah´s Word; We need no more)";- Nay Allah hath set the seal on their hearts for their blasphemy and little is it they believe,Ebo luloya yan alkawaliazhi be kafirincia yin be aya Soko zhi be wuwu Annabizhi na jin eti hakki ndondo boa na be egan nazhie dagan gan; "Yangban'azhi' a yaba (wun'atsu) A'a Soko dea yangban'azhi te-ebo kafirinci naejin nao. Ebo acin'o ajin imani'a sai de'gi.
Surah 4:156,    That they rejected Faith; that they uttered against Mary a grave false charge,To ebo kafirincio to egan na'agan eti Maryamuo na yi ganmana tswitswaci gbonta na.
Surah 4:157,                                 That they said (in boast) "We killed Christ Jesus the son of Mary the Messenger of Allah";- but they killed him not nor crucified him but so it was made to appear to them and those who differ therein are full of doubts with no (certain) knowledge but only conjecture to follow for of a surety they killed him not,To gingan na'agan gan: "Yi yia Isa egi Maryamu na yi Tuci Soko na wu" alali ma a wu wyun'a ama fo'u sa' amma'a a eza la'abeu fia. Akika ma za nazhi- ce dozhi leba eti alamariubo na e'jin kelokezhin dan miniubo ade hakika yan kpikpe etiuboa sai de yekpa nae la 'mi tu na a ma wu'u eba hakika boa.
Surah 4:158,       Nay Allah raised him up unto Himself; and Allah is Exalted in Power Wise,A' a Soko'Ula da fiti lo eba wyuntso Soko ma'afe Etsu kpikpe Etsu hikima.
Surah 4:159             And there is none of the People of the Book but must believe in him before his death; and on the Day of Judgment he will be a witness against them,Ama de zandondo dan mini za ba Litafi zhi boa sai na wyun'a gaskiya ya be uyin shidzo be'dzo ka fi'ujin ajali na Efo Alkiyami'ima uga'afe eri ta etiabo.
Surah 4:160             For the iniquity of the Jews We made unlawful for them certain (foods) good and wholesome which had been lawful for them;- in that they hindered many from Allah´s Way,To ebo zwalunci na fe be gwata Yahuduzhio na Yi yia yangici managi managizhi la'ajin haramu ya'a nazhi-ma halali ayi ya'ao na to ebo kinkan kanma nae kan zawangizhi ezanda ta eti eko Soko na.
Surah 4:161 ,            That they took usury though they were forbidden; and that they devoured men´s substance wrongfully;- we have prepared for those among them who reject faith a grievous punishment,To ewo yan riba(ewo nuwan) nae gwo na alali ma'a kan jin jin wuncin leani to ewo zazhi nae giayan eti ganmanao na. Yi ma shiri jin ya kafirizhi miniabo yan azaba nayi tintanci na.
Surah 4:162 ,                       But those among them who are well-grounded in knowledge and the believers believe in what hath been revealed to thee and what was revealed before thee: And (especially) those who establish regular prayer and practise regular charity and believe in Allah and in the Last Day: To them shall We soon give a great reward,Amma'ade za nazhia shidu dan kpikpeo miniabo na to Muminizhi a imani jin be yanna acin be shi wyo dzo nae. To zanazhi mae ku swalla gikini na to za nazhie wa zakka na to zanzhia imani jin be Sokoe to Efo zobae na za wuncinzhi kpata yia la egagba na wancin na ya'a.
Surah 4:163,                        We have sent thee inspiration as We sent it to Noah and the Messengers after him: we sent inspiration to Abraham Isma´il Isaac Jacob and the Tribes to Jesus Job Jonah Aaron and solomon and to David We gave the Psalms,Akika  yi jin wahyi be ya wyoe dozhin kendoe Yi jin wahyi be ya Nuhu na to Annabizhi nazhi be zumaubona. Yima ke'jin wahyi ya Ibrahima to Isma'ila to Ishaqa to Yakuba to yagizhi to Isa to Ayuba to Yunusa to Haruna to Sulaimanu Yima la Litafi zabura ya Dawuda.
Surah 4:164,             Of some messengers We have already told thee the story; of others We have not;- and to Moses Allah spoke direct,To Tuci ndocizhi danbo Yia labariazhi la ya wyoe le'ani Tuci ndocizhi ma danbo Yi la labariazhi ya wyo ya'a Soko ma gangan be Musae egan yan hakika.
Surah 4:165,              Messengers who gave good news as well as warning that mankind after (the coming) of the messengers should have no plea against Allah: For Allah is Exalted in Power Wise,Tucizhi ayio e'ya labari yangban fazhi a mayi za nazhie na wun na ebo zawangizhi'a gade hujjandondo ta eti Soko-ma baci na wyun'a Tucizhi tuntun'ani na. Soko ma'afe Etsu zankpe Etsu hikima.
Surah 4:166  ,          But Allah beareth witness that what He hath sent unto thee He hath sent from His (own) knowledge and the angels bear witness: But enough is Allah for a witness,Amma'ade Soko'otso ejin 'ri be yanna Ucin ya wyo na Ucin'ucin be kpikpe Uyin Malaikazhio tsoejin ri Soko'otso ma'kun Eri.
Surah 4:167,          Those who reject Faith and keep off (men) from the way of Allah have verily strayed far far away from the Path,Akika zanazhi'ajin kafirinci na aci kan zawangizhi 'zan ta eti eko Soko na akika zawuncinzhi'a gbin egbin na ma' kpeya na.
Surah 4:168,           Those who reject Faith and do wrong- Allah will not forgive them nor guide them to any way,Akika za nazhi-jin kafirinci na a ma jin zwalunci na Ufe yanna gwoyin ya Soko na wyun'a jin'a gafara na'a Uma gwoyin na wyun'a wuaba ta eko gboro na'a.
Surah 4:169 ,         Except the way of Hell to dwell therein for ever. And this to Allah is easy,Sai de eko yan Jahannama baga bo ma'afi tutun yin'o. wuncin ma eyan fifanci uyi ya Soko.
Surah 4:170 ,                     O Mankind! The Messenger hath come to you in truth from Allah: believe in him: It is best for you. But if ye reject Faith to Allah belong all things in the heavens and on earth: And Allah is All-knowing All-wise,Ya ye zawangizhi! Akika Tuci (Soko) dabe yaye be gaskiyae dagan eba Tsoci yebo ebo acin'o yea imani jin wuncin fe alhe'ri yaye gan. Ye ma gabeajin kafirinci to akika Soko ga wun mulki yannazhi fi sanmazhio to kin bo nao. Soko ma'afe Etsu kpikpe Etsu hikima
Surah 4:171,                                                    O People of the Book! Commit no excesses in your religion: Nor say of Allah aught but the truth. Christ Jesus the son of Mary was (no more than) a messenger of Allah and His Word which He bestowed on Mary and a spirit proceeding from Him: so believe in Allah and His messengers. Say not "Trinity" : desist: it will be better for you: for Allah is one Allah: Glory be to Him: (far exalted is He) above having a son. To Him belong all things in the heavens and on earth. And enough is Allah as a Disposer of affairs,Ya ye za ba Litafizhi! Ega gwo iyaka gan dan mini adiniebo ma ye mae ga gangan ndondo ta Soko ma sai de nagayi gaskiya na. Akika Masihu Isa egi Maryama Tuci Soko uyio umayi egan'u nae wugwa zankpeUna Na'U la ya Maryama na umayi Ruhi dagan eba ubo. Ebo acin'o yea imani jin be Sokoe to be TuciUzhiy Yemae ga gan gan: Guta ma. Yea lugwa ujin alhe'ri yaye yea. Akika Soko Tsoci nini ke'te uyio lili kpata'ajin tabbata yau na wyun'a de'gi na wyun ga wun mulki yan nazhi fi sanmazhio to nazhi fi kinbo nao Soko ma'akunke Egwa gwoci
Surah 4:172 ,                Christ disdaineth nor to serve and worship Allah nor do the angels those nearest (to Allah): those who disdain His worship and are arrogant-He will gather them all together unto Himself to (answer),Masihu (Isa) u sungwo lea na uga'afe wuzhi ya Soko na'a acinga ga Malaikazhi nazhi yi za tsonbazhi nao. Zandondo na gae sungwo yan bauta na wyun'ajin ya Soko na ucie la 'ti danfin'o na to akika Soko ga'aku yekan baenio zhin ebaU.
Surah 4:173  ,                       But to those who believe and do deeds of righteousness He will give their (due) rewards- and more out of His bounty: But those who are disdainful and arrogant He will punish with a grievous penalty; Nor will they find besides Allah any to protect or help them,Ammade zanazhia imani jin a ci lotun wangizhina Soko ga laadazhi shekpan ya'a uma'abea dagan mini falalauzhio zanazhima gae la gwosun wu (imani na) a cie gbotika na to Sokoa jin'a azaba na tan na ama'ade zunma Soko Ndakata ndoci ko taimako jinci ndocia.Surah 4:174          O mankind! verily there hath come to you a convincing proof from your Lord: For We have sent unto you a light (that is) manifest.Ya ye zawangizhi! Hakika hujjako dabe yaye dagan eba Tsoci yebo'ani (ugayi Annabi Muhammaduo) yi ma cin haske na'atula na be yaye (ugayi Al-kuranuo).Surah 4:175              Then those who believe in Allah and hold fast to Him- soon will He admit them to mercy and grace from Himself and guide them to Himself by a straight way.Ammaade za nazhia imani jin na acia egwa sun'u gbanyin na bele'yin Soko ga'ala dan mini yegun'o dagan nko wyuntso ganni be falalae uma'a wuaba zhin ebaU ta ekpa natso yi gboro na.Surah 4:176                                                 They ask thee for a legal decision. Say: Allah directs (thus) about those who leave no descendants or ascendants as heirs. If it is a man that dies leaving a sister but no child she shall have half the inheritance: If (such a deceased was) a woman who left no child Her brother takes her inheritance: If there are two sisters they shall have two-thirds of the inheritance (between them): if there are brothers and sisters (they share) the male having twice the share of the female. Thus doth Allah make clear to you (His law) lest ye err. And Allah hath knowledge of all things.Egbin wyo gan kpikpe. Gangan; Soko a ya ye kpikpe eti "Kalalao" (za na de egun gici yan mimazhi to yan egizhia na) eza gabea jin ajali umade egia. Wyunde de yegi yinzagi to wyun'a gigun yan ganfi yanna uga lugwa dan zumao na. Wyuntso ma'agi'u gun kagan ude egia na. Gancin yegi yinzagizhi ga'afe za guba a gigun yan kansan guba mini guta yan yanna uga ya dan zumao na. Ama ga'afe yegizhi bagizhi to yinzagizhi to bagi nini wyun'ade rabo yan yinzagi guba. Soko ejin bayani yaye dan'o na ebo ye bea gbinka ma. Soko ma uyi be kpikpe yandondoe.https://play.google.com/store/apps/detailsid=com.noorlab.alquran
﻿Surah 40:1, Ha Mim,HEU MIM. (Bayani a shidzo etiubo ani).
Surah 40:2     ,The revelation of this Book is from Allah Exalted in Power Full of Knowledge-,Cin cin yan Litafi nan nan dagan eba Soko bo u fe beo (Soko) Etsu zankpe uyio Etsu kpikpe uyio.
Surah 40:3   ,          Who forgiveth sin accepteth repentance is strict in punishment and hath a long reach (in all things). there is no god but He: to Him is the final goal.,Etsu nae jin gafara yan zunubi nan Etsu nae gwo tuba nan Etsu na gbota eba azabao nan Etsu bagwo ade yandoci nan ajin bauta ya naa sai Soko ezhekeba kpata yan yandondo ebaubo udan'o.
Surah 40:4,            None can dispute about the Signs of Allah but the Unbelievers. Let not then their strutting about through the land deceive thee!,Ade za naa gbomi be aya Soko zhiy naa sai de za nanzhi ajin kafirinci nan ebo acin'o ga lugwa dalo dazhin'azhi fi ezhizhio wun'a wyo ta ma.
Surah 40:5     ,               But (there were people) before them who denied (the Signs)- the People of Noah and the Confederates (of Evil) after them; and every People plotted against their prophet to seize him and disputed by means of vanities therewith to condemn the Truth; but it was I that seized them! and how (terrible) was My Requital!,Jama'a yan Annabi Nuhuzhi a egan Soko yi ganmanan shidzo bedzo to Ahzabuzhi zunma yan'a bo al'umma ndondo ma jin kokari nan a ga Tuchiazhi wan wu nan. Amaa ganmanan la'a sungwa cife gbomi ebo a la gaskiya a gbin'a ya. Mi (Soko) cia wan kpantsukuy ngba ke azaba yan winwan Soko yi yi naoAcinga gao egan misun yan Tsoci wye wun'ajin tabbata ta eti za nazhie jin kafirinci naokede egi'mi nazhi a yio nan.
Surah 40:6     ,    Thus was the Decree of thy Lord proved true against the Unbelievers; that truly they are Companions of the Fire!,Acinga gao egan misun yan Tsoci wye wun'ajin tabbata ta eti za nazhie jin kafirinci nao kede egi'mi nazhi a yio nan.
Surah 40:7     ,                     Those who sustain the Throne (of Allah) and those around it Sing Glory and Praise to their Lord; believe in Him; and implore Forgiveness for those who believe: "Our Lord! Thy Reach is over all things in Mercy and Knowledge. Forgive then those who turn in Repentance and follow Thy Path; and preserve them from the Penalty of the Blazing Fire!,(Malaika) nazhi la Al'arashi nan to nazhiy e ma'u kezhe nan e'li Tsocia zhi tsa tsa ganni be yebo jinjya u. A maejin imani beu yin amae ba gafara ya Muminizhi (e gan gan:) Ya Wye Tsoci yi akika bagwo Wye wun'a yandondo ma kezhe ganni be yegun'y be kpikpe Soko fa be za nanzhi ga tuba jin nan ama emitu eko Wyo na. Wyo mao ta'aotu b e azaba jahimuy.
Surah 40:8    ,           "And grant our Lord! that they enter the Gardens of Eternity which Thou hast promised to them and to the righteous among their fathers their wives and their posterity! For Thou art (He) the Exalted in Might Full of Wisdom.,Ya Wyo Tsoci yi! Wyo mao la'ao gan'o dan Aljannazhio na yi emi dunfe nan natso Wyo'a jin'a alkawali nan to za nazhi ga lo tun wangi mini mima'zhio nan to yinmiazhi to ebaazhi to zuri ya'zhi akika Wye Soko Etsu Zankpe Wyo Yio Etsu hikima wyo yio.
Surah 40:9    ,       "And preserve them from (all) ills; and any whom Thou dost preserve from ills that Day- on them wilt Thou have bestowed Mercy indeed: and that will be truly (for them) the highest Achievement".,Wyo mao taa'atu be azaba dede akika zandondo nan Wyo gau ta tu be azaba fo wuncin'y nan Wyo yaa ye gun laa twarya yau Wun cin ga ma yi rabo na wancin nao.
Surah 40:10 ,             The Unbelievers will be addressed: "Greater was the aversion of Allah to you than (is) your aversion to yourselves seeing that ye were called to the Faith and ye used to refuse.",Akika za nazhi ajin kafirinci na a'ayia gan: akika ewunzhe yan Soko u gbota gan ewunzhe yan yetso be dozhi kaminan afe yi ye gan ye bejin imani na yeci fejin kafirinci.
Surah 40:11     ,       They will say: "Our Lord! twice hast Thou made us without life and twice hast Thou given us Life! Now have we recognised our sins: Is there any way out (of this)",A ci gan: Tsoci yi Wyo'a yi wu zu guba Wyo ma yi dan rayi zu guba yi maa gwo gan yi ya'wyo jin leifi ngba yi'ade wandzun dagan azaba boa
Surah 40:12  ,            (The answer will be:) "This is because when Allah was invoked as the Only (object of worship) ye did reject Faith but when partners were joined to Him ye believed! the Command is with Allah Most High Most Great!",Wuncin (na tswa ye daa na) u yi ebo na kandondo na aga Soko Tunye gbaugi na ye laaajin kafirinci ama ga eyan laapau baci ye la gaskiya ya nan-nan hukunci yan Soko U yio Etsu na wun ela tu na Etsu na wancin nan.
Surah 40:13  ,           He it is Who showeth you his Signs and sendeth down sustenance for you from the sky: but only those receive admonition who turn (to Allah).,Wun-ga yi Etsu nae la ayauzhi wu ye kaka-yin nao U mae cin arziki be ya ye dagan sanmao. Akika Ujin zandondo a san tua sai de za nazhi gae zheban da tsun Soko nan.
Surah 40:14   ,    Call ye then upon Allah with sincere devotion to Him even though the Unbelievers may detest it.,E fe jin bauta ya Soko ye mae la adi'nie tadzue yau gbaugi ka ma kafirizhi gae nanvo.
Surah 40:15     ,          Raised high above ranks (or degrees) (He is) the Lord of the Throne (of Authority): by His Command doth He send the Spirit (of inspiration) to any of His servants he pleases that it may warn (men) of the Day of Mutual Meeting-,Etsu na latu be darajazhi na Etsu Al'arashi Wun'e cin wahayi be dagan mini forou bo ya za na ga bau mini wuzhiu zhio na ebo u de ba'u nanwun eti efo bakeo.(Efo na alittazhi kpata gaakebanan).
Surah 40:16  ,            The Day whereon they will (all) come forth: not a single thing concerning them is hidden from Allah. Whose will be the dominion that Day" That of Allah the One the Irresistible!,Efo na kpata'a ga'tin ya (Kabarizhio na) ade zaeni ndondo naa swo Soko I mini'abo naa (Soko cia gan gan): Ngba zey wun mulki kpata yin nao Akika Soko ga wun'o Etsu nini kete' Etsu na kagbou ta eti zandondonan.
Surah 40:17  ,          That Day will every soul be requited for what it earned; no injustice will there be that Day for Allah is Swift in taking account.,Yin nan a ga rayi ndondo gba be iri etun na u ga lo nan. Zwalunci danbo yinna'a akika Soko Etsu na fan eba egagba bo na u yio.
Surah 40:18    ,          Warn them of the Day that is (ever) drawing near when the hearts will (come) right up to the throats to choke (them); No intimate friend nor intercessor will the wrong-doers have who could be listened to.,Wyo mao jin'a gangba yan efo nan'a tsoba nan kanga yangbanzhi ga nakin ebo dansun'o yangbanzhi ga'nyin . Azwalumizhi ade eya fo gaa amade za naa tangwa yaa acia gwo gwatan'u naa.
Surah 40:19   ,  (Allah) knows of (the tricks) that deceive with the eyes and all that the hearts (of men) conceal.,Soko de kpikpe yan eye nae yi haramu cin le nan u ma de kpikpr yan nanzhiy swo fi yangbanzhio nan.
Surah 40:20  ,            And Allah will judge with (justice and) Truth: but those whom (men) invoke besides Him will not (be in a position) to judge at all. Verily it is Allah (alone) Who hears and sees (all things).,Soko mae jin hukunci jin be gaskiyae za nanzhiy mae jin bauta ya baci Soko nan e jin hukunci be yandondo yin'a (sai ganmanan). Akika Soko ga yi Etsu nae wo yandondo nao Uma yi Etsu nae cin yandondo le nan.
Surah 40:21           ,                  Do they not travel through the earth and see what was the End of those before them They were even superior to them in strength and in the traces (they have left) in the land: but Allah did call them to account for their sins and none had they to defend them against Allah.,Kashi e za za kpe eti kinboa acia cin'a le kendoe zoba za nanzhiy shidzo nan yi yi naa Ngan za wuncin zhi gboka nakan'o gan'a ama de ebazhi dokun gan'a fi kinbo Soko cia wan be zunubiazhiy ama de zandondo naa kangwa ya'a na'a.
Surah 40:22   ,         That was because there came to them their messengers with Clear (Signs) but they rejected them: So Allah called them to account: for He is Full of Strength Strict in Punishment.,Wuncin ma yi ebo nan Tuchiazhi fe be ya' be bayanizhiy acia jin kafirinci Soko cia wan akika Soko gboka Uma gbota eba azaba jin'o.
